intro_location,gender,age,education,occupation,marital_status,occupation_partner,hh_members_total,hh_member_rela_1,hh_educ_1,hh_occ_1,hh_age_1,hh_kids_1,hh_live_1,hh_member_rela_2,hh_educ_2,hh_occ_2,hh_age_2,hh_kids_2,hh_live_2,hh_member_rela_3,hh_educ_3,hh_occ_3,hh_age_3,hh_kids_3,hh_live_3,hh_member_rela_4,hh_educ_4,hh_occ_4,hh_age_4,hh_kids_4,hh_live_4,A15_5,A16_5,A17_5,hh_age_5,hh_kids_5,A20_5,A15_6,A16_6,A17_6,hh_age_6,hh_kids_6,hh_children,child_count,child1_educ,child1_occ,talked_to_yesterday,H2i1,H2i2,H2i3,H2i4,H2i5,H2i6,friends,family,clients,talk_to_most,paid_expenses,fund_I2_1,fund_I2i,paid_for_you,fund_I4_1,fund_I4i,chama,chama_freq,loan,fund_I7i,fund_I8_1,friend_loan,fund_I10_1,med_insurance,med_i_used,med_i_for,med_source_funds,fund_I15,need_source,sofa,chairs,bed,fund_I17_4,cellphone,mattress,own_savings,loan_relatives,gifts,loans_from_friends,gifts_from_friends,fund_I19_6,fund_I19_7,fund_I19_8,church,church_members,church_friends,church_loan,most_food,fav_hobbie,floor,USAIDJ3_1,showers,toilet,rooms,water_source,main_toilet,electricity,refrigerator,USAIDJ11,own_house,jiko_coal,iron,USAIDJ14,radio,radio_cassette,electric_gas_cooker,charcoal_iron,livestock,personal_daily_income,hh_daily_income,passed_away_5,passed_away_10,hh_chronic_illness5,hh_chronic_illness10,main_finance,second_finance,savings_account,interests,shares,collateral,guarantor,investment,inflation,pension,mortgage,nssf,nhif,adr,nairobi_se,deposit_protection_fund,credit_ref,policy_comp,finlitK4_8,crb_report,scam_invest,scam_invest12,scam_lost,FA_bank,FA_ins_comp,other_spec,fin_prov_trust1,fin_prov_trust2,high_interest,low_interest,old_worry,reg_aside_particular,reg_aside_unexpected,paln_allocate_money,live_today,trouble_money_last,finlitK26,loan_for_loan,live_minus_bank,finlitK29,finlitK30_1,mpesa_comfort,mshwari_account,mshwari_comfort,L3,L5,L7,mpesa,mshwari,duration,age40_49,age50_59,age60_69,age70_up,age_sum,educ_sum,relationship,total_educ,total_age_children,very_poor,not_very_poor,not_org_floor,piped_water,flush_toilet,home_elec,time_pref,urban,peri_urban,rural,bank,ag_land,network_comfort,sleeping,small_bus_owner,small_bus_partner,inf_sec_worker,casual_worker,hh_very_poor,pat_index2,pat_index3,random,insample,pat_index2_10,pat_index2_20,pat_index2_35,lpat_index2
Kitengela,Male,44,Form 4,Casual worker,"Monogamous couple (one man, one wife)",Not working,1,self/respondent,Form 4,Casual worker,44,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,5,Form 4,Not working,10,7,7,5,5,4,4,3,7,0,oldest/only spouse,Yes,sibling,3,Yes,parent,3,Yes,1,Yes,10000,School expenses,Yes,Business investment,No,,,"Harambee,","Harambee,loan",Yes,Agricultural land,Livestock ,,,Agricultural land,,Own savings,Loan from relatives,Gift from relatives,Loan from friends,Gift from friends,Bank loan,Merry-go-round (ROSCA),SACCO,Yes,150,150,10,Ugali,Watching Tv,Cement,Paraffin stove,1,0,1,Piped into plot/yard,VIP latrine,"National electricity service (i.e., Kenya KPLC)",No,,No,No,No,,Yes,No,No,No,No,900,900,No,Yes,No,No,You ,You ,Savings account,Interest,Shares,Guarantor,Investment,Inflation,Pension,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),Deporsit Protection Fund (DPF),Credit Reference Bureau (CRB),Policy Conpensation Fund (PCF),,,Yes,No,,,Friends/Family,,,Bank,"Mobile Money Provider (MPESA, Airtel money, Orange money)",ASCA/ROSCA/chama,Bank,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Educating yourself or your family,Watched television,7,Yes,7,1,1,1,1,1,325.86667,1,,,,40-49,Secondary,1,36,44,0,0,1,1,0,1,0.5,0,1,0,0,1,4.5,0,0,0,0,1,0,0.30769232,0.125,0.86635011,1,0,0,1,0.268264
Kitengela,Male,53,Standard 6,Not working,"Monogamous couple (one man, one wife)",Not working,3,self/respondent,Standard 6,Not working,53,Yes,No,sibling,Standard 7,Own a small business,59,Yes,No,brother/sister-in-law,**Don't know,Not working,50,Yes,No,,,,,,,,,,,,,,,,,,Yes,6,Standard 7,Casual worker,2,7,5,,,,,0,2,0,sibling,No,,,No,,,Yes,2,No,,,No,,No,,,Harambee,Gifts from friends,Yes,Agricultural land,,,,Livestock ,,Gift from relatives,,,,,,,,No,,,,Ugali,Just sit'' only thinking about future,Cement,Lignite / Coal or Charcoal,0,0,2,Piped into dwelling,VIP latrine,"National electricity service (i.e., Kenya KPLC)",No,,No,Yes,No,,Yes,No,No,Yes,No,300,900,No,No,No,No,You ,Brothers/sisters,Shares,Pension,,,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Self,,,"Mobile Money Provider (MPESA, Airtel money, Orange money)",Bank,Bank,"Mobile Money Provider (MPESA, Airtel money, Orange money)",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,"Keeping or get a new job/ Start or expand business/ Improve or expand farming activities (improving your livelihood-job, business or farm)",Listened to radio,7,No,,1,1,1,1,1,51.616665,,1,,,50-59,Primary,1,55,162,0,0,1,1,0,1,0.80000001,0,1,0,0,0,6,0,0,0,0,0,0,0.46153846,0.375,0.65885073,1,0,0,0,0.37948963
Kitengela,Male,45,College 4,40,"Monogamous couple (one man, one wife)",Own a small business,4,self/respondent,College 4,40,45,Yes,Yes,oldest/only spouse,College 4,Own a small business,41,Yes,Yes,own child,Standard 8,Not working,15,,,own child,Standard 3,Not working,10,,,,,,,,,,,,,,No,,,,5,3,6,7,4,5,,1,2,1,oldest/only spouse,Yes,oldest/only spouse,10,No,,,No,,,,,,,Yes,No,,"Harambee, donations, gifts from family and friends ","Harambee,  sell asset, medical appeals, issue an item as collateral. ",Yes,Wheel barrow,Ox Plough,Super Drum,Motorbike/motorcycle/scooter,Cellphone,Bed,Loan from friends,Bank loan,,,,,,,No,,,,Githeri,Reading,Tiles,LPG,1,1,3,Other,Flush toilet,"National electricity service (i.e., Kenya KPLC)",Yes,1,No,Yes,Yes,1,Yes,Yes,Yes,No,Yes,2000,2500,No,No,No,No,You ,Spouse,Savings account,Interest,Shares,Collateral,Guarantor,Investment,Inflation,Pension,Mortgage,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Alternative Dispute Resolution (ADR),Nairobi Securities Exchange (NSE),Deporsit Protection Fund (DPF),Credit Reference Bureau (CRB),Policy Conpensation Fund (PCF),,Yes,Yes,Yes,No,Newspaper,Other (SPECIFY),,Bank,"Mobile Money Provider (MPESA, Airtel money, Orange money)","Mobile Money Provider (MPESA, Airtel money, Orange money)",None,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,"Keeping or get a new job/ Start or expand business/ Improve or expand farming activities (improving your livelihood-job, business or farm)",Watched television,7,Yes,4,1,1,1,1,0,75.199997,1,,,,40-49,College,1,0,111,0,0,1,0,1,1,1,0,1,0,0,0,5,0,0,1,0,0,0,0.76923078,0.875,0.45728648,1,0,0,0,0.57054484
Kitengela,Male,56,Standard 7,Artisan,"Monogamous couple (one man, one wife)",Farmer,1,self/respondent,Standard 7,Artisan,56,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,6,College 4,Not working,0,,,,,,,0,0,0,own child,No,,,No,,,Yes,1,No,,,No,,No,,,"Harambee, loan from individuals",Organise a Harambee,Yes,Livestock ,,,,Bed,Mattress,Own savings,Loan from relatives,Loan from friends,Merry-go-round (ROSCA),,,,,Yes,40,10,10,Ugali and vegetables,Walking around,Cement,Paraffin stove,1,1,1,Public tap,Flush toilet,"National electricity service (i.e., Kenya KPLC)",No,,No,Yes,No,,No,No,No,No,Yes,200,200,No,No,No,No,You ,Spouse,Savings account,Interest,Shares,Guarantor,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Friends/Family,Radio,,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Building a house/Improving your house ,Watched television,7,No,,1,1,1,1,1,294.08334,,1,,,50-59,Primary,1,48,56,0,1,1,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0.38461539,0.25,0.11015625,1,0,0,1,0.32542241
Kikuyu,Female,50,Standard 7,40,"Monogamous couple (one man, one wife)",Own a small business,6,self/respondent,Standard 7,40,50,Yes,No,oldest/only spouse,Standard 7,Own a small business,54,Yes,No,own child,Standard 8,Not working,15,,,step-child,Standard 6,Casual worker,31,Yes,Yes,grandchild,Standard 6,Not working,10,,,grandchild,Standard 4,Not working,7,,No,,,,10,7,5,3,7,7,7,6,4,6,oldest/only spouse,Yes,own child,0,Yes,nephew/niece,0,Yes,2,Yes,0,School expenses,No,,Yes,No,,Harambee,"Call a committee to plan how to get money, sell shambas",Yes,Cellphone,Sofa,Chairs,Table,Agricultural land,Livestock ,Gift from relatives,Gift from friends,,,,,,,Yes,1000,0,0,"Rice and githeri, chapati",Sleeping while thinking where to get money,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",1,1,3,Piped into dwelling,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,No,,Yes,No,Yes,Yes,Yes,60,60,Yes,No,Yes,Yes,Spouse,You ,Savings account,Interest,Shares,Guarantor,Investment,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Friends/Family,,,Bank,SACCO,SACCO,None,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Building a house/Improving your house ,Watched television,1,No,,0,0,0,0,1,84.433334,,1,,,50-59,Primary,1,0,167,1,,1,1,0,1,0.5,0,0,1,0,1,5.5999999,0,0,1,0,0,1,0.69230771,0.5,0.62844795,1,0,0,0,0.52609313
Kikuyu,Female,51,Form 4,Casual worker,Single,,4,self/respondent,Form 4,Casual worker,51,Yes,Yes,own child,Standard 8,Casual worker,22,Yes,Yes,grandchild,None,Not working,1,,,own child,Standard 6,Not working,13,,,,,,,,,,,,,,Yes,1,Form 4,Not working,6,7,1,2,2,5,6,3,0,1,neigbour,Yes,neigbour,4,No,,,Yes,2,Yes,0,School expenses,No,,Yes,No,,"Insurance, harambee, fundraising by chama",Harambee,Yes,Cellphone,Sofa,Chairs,Table,"Other non-agricultural machines, tools or appliances for your home or business ",,Gift from relatives,Gift from friends,Merry-go-round (ROSCA),,,,,,Yes,2000,20,0,"Ugali, rice, vegetables","Sleeping, watching Tv",Earth,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",0,1,2,Piped into plot/yard,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,No,,No,No,No,No,No,0,500,No,Yes,No,Yes,You ,Chidren,Savings account,Interest,Shares,Guarantor,Investment,Pension,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),,,,,,No,No,,,Friends/Family,,,None,SACCO,Bank,None,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Educating yourself or your family,Gone to work,4,Yes,1,1,1,1,0,0,95.949997,,1,,,50-59,Secondary,0,13,87,1,,0,1,0,1,1,0,0,1,0,0,3.8333333,0,0,0,0,1,0,0.30769232,0.125,0.07791432,1,0,0,1,0.268264
Kikuyu,Female,72,None,Farmer,"Monogamous couple (one man, one wife)",Own a small business,3,self/respondent,None,Farmer,72,Yes,No,own child,Form 6,Not working,50,Yes,Yes,son/daughter-in-law,Form 4,Not working,0,,,,,,,,,,,,,,,,,,,,Yes,9,Form 4,Own a small business,3,7,7,7,,,,0,3,0,own child,Yes,Other unrelated,0,No,,,No,,,,,,,No,,,"Harambee, savings",Harambee,Yes,Cellphone,Sofa,Chairs,Table,Mosquito Net,,Gift from relatives,Gift from friends,,,,,,,No,,,,"Ugali, rice ","Household chores, visiting needy people",Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",1,1,3,Piped into plot/yard,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,No,,Yes,No,No,No,Yes,0,0,Yes,No,Yes,No,You ,You ,Savings account,,,,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,Yes,No,No,Self,,,None,None,Don't know,Don't know,Agree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Putting food on the table,Watched television,4,No,,0,0,0,0,1,127.2,,,,1,70 and up,None,1,117,122,1,,1,1,0,1,0.5,0,0,1,0,0,7,0,0,1,0,0,1,0.53846157,0.25,0.65447164,1,0,0,0,0.43078294
Kitengela,Male,43,Standard 7,Mechanic,"Monogamous couple (one man, one wife)",Own a small business,3,self/respondent,Standard 7,Mechanic,43,Yes,Yes,oldest/only spouse,Form 4,Own a small business,32,Yes,Yes,own child,Form 2,Don't know,22,No,,,,,,,,,,,,,,,,,,,No,,,,.d,,,,,,,,1,,oldest/only spouse,Yes,oldest/only spouse,4,Yes,Other unrelated,1,Yes,1,No,,,No,,No,,,NHIF,NHIF,Yes,Sofa,"Radio, Tape or CD-Player",Television,Agricultural land,"Other non-agricultural machines, tools or appliances for your home or business ",,Own savings,Gift from relatives,Gift from friends,Bank loan,,,,,No,,,,Ugali,No free time,Cement,Paraffin stove,0,0,2,Piped into plot/yard,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,No,Yes,No,,Yes,Yes,Yes,Yes,Yes,1500,.k,Yes,Yes,Yes,Yes,You ,Spouse,Savings account,Interest,Shares,Collateral,Guarantor,Investment,Pension,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),Deporsit Protection Fund (DPF),,,,,No,Yes,No,Yes,Other (SPECIFY),,A good friend,Bank,None,Bank,Don't know,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Building a house/Improving your house ,Watched television,5,No,,80000,1,0,1,1,1,65.583336,1,,,,40-49,Primary,1,0,97,0,0,1,1,0,1,1,0,1,0,0,0,,0,0,1,0,0,0,0.69230771,0.625,0.20493883,1,0,0,0
Kitengela,Female,41,Standard 8,Own a small business,Single,,3,self/respondent,Standard 8,Own a small business,41,Yes,Yes,own child,Standard 8,Not working,16,,,own child,Standard 1,Not working,8,,,,,,,,,,,,,,,,,,,,No,,,,.d,,,,,,,20,4,,Other unrelated,Yes,oldest/only spouse,2,Yes,parent,4,Yes,2,No,,,No,,Yes,Yes,Other,"Chama,help groups, well wishers","Harambee,well wishers",Yes,Cellphone,Sofa,Table,Agricultural land,Bed,Mattress,Gift from relatives,Loan from friends,Bank loan,Merry-go-round (ROSCA),,,,,Yes,300,-98,4,Githeri and nduma,Relaxing,Cement,LPG,0,0,1,Piped into plot/yard,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,No,Yes,No,,Yes,Yes,Yes,No,No,250,250,No,Yes,No,No,You ,You ,Savings account,Interest,Shares,Guarantor,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),Credit Reference Bureau (CRB),,,,,No,Yes,No,No,Bank,,,Bank,SACCO,Bank,ASCA/ROSCA/chama,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Educating yourself or your family,Attended social gathering/meeting,6,Yes,6,0,0,1,1,1,80.599998,1,,,,40-49,Primary,0,0,65,0,1,1,1,0,1,0.80000001,0,1,0,1,0,,0,1,0,0,0,0,0.53846157,0.5,0.028199747,1,0,0,0,0.43078294
Kitengela,Male,40,University 1,Social worker,"Monogamous couple (one man, one wife)",Teacher,5,self/respondent,University 1,Social worker,40,Yes,Yes,oldest/only spouse,College 4,Teacher,42,Yes,Yes,own child,Pre-school,Not working,6,,,own child,None,Not working,3,,,nephew/niece,Standard 1,Not working,8,,,,,,,,No,,,,.d,,,,,,,,0,,oldest/only spouse,Yes,Other unrelated,1,Yes,parent,-98,Yes,1,No,,,No,,No,,,"Actual participation,borrowing,contributions from friends","Borrowing,savings",Yes,Ox Plough,Livestock ,,,Cellphone,Sofa,Own savings,Loan from relatives,Gift from relatives,Merry-go-round (ROSCA),,,,,Yes,30,30,5,Githeri,No free time,Cement,Paraffin stove,0,0,1,Tankers- Truck/Vendor,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,No,Yes,No,,Yes,Yes,No,No,Yes,400,800,No,No,No,No,Jointly with spouse,Jointly with spouse,Savings account,Interest,Shares,Collateral,Guarantor,Investment,Inflation,Pension,Mortgage,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),Deporsit Protection Fund (DPF),,,,,No,No,,,Friends/Family,,,Bank,"Mobile Money Provider (MPESA, Airtel money, Orange money)",Don't know,Don't know,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Putting food on the table,Watched television,7,No,,1,1,1,1,1,190.93333,1,,,,40-49,College,1,0,99,0,0,1,,0,1,0.5,0,1,0,0,0,,0,0,0,0,0,0,0.46153846,0.375,0.41843849,1,0,0,0,0.37948963
Kikuyu,Female,46,Standard 7,Farmer,"Monogamous couple (one man, one wife)",Driver,3,self/respondent,Standard 7,Farmer,46,Yes,Yes,own child,Form 4,Teacher,23,Yes,Yes,own child,Standard 8,Mechanic,31,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,2,Form 4,Own a small business,3,3,7,5,,,,2,0,1,neigbour,Yes,nephew/niece,2,No,,,Yes,2,No,,,No,,No,,,Friends contribution,Selling assets,Yes,Livestock ,,,,Agricultural land,,Merry-go-round (ROSCA),,,,,,,,Yes,200,5,3,Kienyeji,She does not free time,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",0,0,4,Piped into dwelling,Covered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,500,700,Yes,No,No,No,Spouse,You ,Savings account,Interest,Shares,Collateral,Guarantor,Investment,Inflation,Pension,Mortgage,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Deporsit Protection Fund (DPF),Policy Conpensation Fund (PCF),,,,,No,No,,,Other (SPECIFY),,Spouse,ASCA/ROSCA/chama,ASCA/ROSCA/chama,Don't know,Don't know,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Keeping in touch with friends and family,Listened to radio,7,No,,0,0,0,1,1,83.966667,1,,,,40-49,Primary,1,26,100,0,0,1,1,0,1,1,0,0,1,0,1,5,0,0,0,0,0,0,0.84615386,0.75,0.29641539,1,0,0,0,0.61310446
Kikuyu,Female,45,Standard 8,Farmer,"Monogamous couple (one man, one wife)",Casual worker,7,self/respondent,Standard 8,Farmer,45,Yes,Yes,oldest/only spouse,Standard 7,Casual worker,52,Yes,Yes,parent,Standard 8,Mechanic,25,No,,parent,Standard 8,Not working,20,No,,parent,University 3,Not working,19,No,,parent,Form 3,Not working,16,,Yes,2,Form 4,Work in a store,3,5,7,6,,,,3,1,0,Church Member,Yes,parent,5,No,,,Yes,2,Yes,2,School expenses,Yes,School expenses,No,,,"Harambee, Insurance cards","Harambee, hospital cards(insurance) contribution from friends",Yes,Livestock ,,,,"Other non-agricultural machines, tools or appliances for your home or business ",,Merry-go-round (ROSCA),,,,,,,,Yes,50,5,5,Ugali,General cleaning,Cement,Biogas,0,0,3,Piped into dwelling,Uncovered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,Yes,1,No,Yes,Yes,No,Yes,0,500,No,No,Yes,Yes,Spouse,You ,Savings account,Interest,Shares,,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Chama/ROSCA,,,Bank,ASCA/ROSCA/chama,Bank,ASCA/ROSCA/chama,Strongly Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,"Keeping or get a new job/ Start or expand business/ Improve or expand farming activities (improving your livelihood-job, business or farm)",Watched television,7,No,,1,0,0,1,1,85.199997,1,,,,40-49,Primary,1,29,181,1,,1,1,0,1,0.69999999,0,0,1,0,0,6,0,0,0,0,0,0,0.69230771,0.5,0.65447575,1,0,0,0,0.52609313
Kikuyu,Female,76,None,Farmer,Widow/widower,,1,self/respondent,None,Farmer,76,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,12,Form 4,Retired,5,4,5,3,1,6,,3,4,0,own child,Yes,own child,1,Yes,own child,2,Yes,3,No,,,Yes,No particular reason,No,,,"From their savings, selling assets",Contributions from people who can help,Yes,Livestock ,,,,"Radio, Tape or CD-Player",,Loan from relatives,Merry-go-round (ROSCA),,,,,,,Yes,200,10,0,Ugali,No free time,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",1,0,4,Piped into dwelling,Covered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,No,,No,No,Yes,No,Yes,0,0,No,No,No,No,You ,You ,Shares,,,,,,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Friends/Family,,,None,None,Don't know,Don't know,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Keeping in touch with friends and family,Listened to radio,1,No,,0,0,0,0,1,113,,,,1,70 and up,None,0,152,76,1,,1,1,0,1,0.60000002,0,0,1,0,0,3.8,0,0,0,0,0,1,0.53846157,0.25,0.91861743,1,0,0,0,0.43078294
Kikuyu,Female,46,Standard 8,Tailor,"Monogamous couple (one man, one wife)",Own a small business,5,self/respondent,Standard 8,Tailor,46,Yes,Yes,oldest/only spouse,Form 4,Own a small business,56,Yes,Yes,own child,Form 4,Teacher,22,No,,own child,Form 3,Not working,17,No,,own child,Form 2,Not working,17,No,,,,,,,Yes,1,Form 4,Teacher,20,7,4,7,4,1,1,2,3,7,Client,Yes,sibling,3,No,,,Yes,1,Yes,3,Medical expenses/ emergency,No,,No,,,"Loan, own savings",Loan,Yes,Television,Livestock ,,,Agricultural land,,Gift from friends,,,,,,,,Yes,200,15,15,Githeri,Talking to others,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",1,0,3,Piped into dwelling,Covered pit latrine,"National electricity service (i.e., Kenya KPLC)",No,,Yes,Yes,Yes,1,Yes,No,No,Yes,Yes,300,500,No,No,Yes,Yes,You ,Spouse,Savings account,Interest,Shares,Pension,,,,,,Not heard of any of these,,,,,,,,No,Yes,No,Yes,SACCO,,,SACCO,None,Bank,ASCA/ROSCA/chama,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Building a house/Improving your house ,Listened to radio,7,Yes,2,600,1,1,0,1,0,44.416668,1,,,,40-49,Primary,1,13,158,0,0,1,1,0,1,0.60000002,0,0,1,0,1,1.9,0,0,1,0,0,0,0.69230771,0.5,0.78992492,1,0,0,0
Kikuyu,Female,64,Standard 7,Farmer,"Monogamous couple (one man, one wife)",Not working,7,self/respondent,Standard 7,Farmer,64,Yes,Yes,oldest/only spouse,Standard 8,Not working,70,Yes,Yes,own child,Form 4,Casual worker,38,No,,own child,Form 3,Casual worker,28,Yes,Yes,son/daughter-in-law,Standard 3,Not working,23,Yes,Yes,grandchild,Standard 3,Not working,10,,Yes,4,Form 4,Not working,12,7,7,7,7,7,7,0,8,0,oldest/only spouse,Yes,own child,5,Yes,oldest/only spouse,6,Yes,3,No,,,Yes,No particular reason,No,,,Selling of assets,Register with NHIF,Yes,Cellphone,Sofa,Chairs,Table,Agricultural land,,Loan from friends,,,,,,,,Yes,2000,30,2,Ugali and Githeri,Reading the bible,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",0,0,3,Tubewell/borehole with pump,Covered pit latrine,Do not have electricity,No,,Yes,Yes,No,,Yes,No,No,Yes,Yes,0,0,No,No,Yes,No,Spouse,You ,Savings account,Interest,Shares,Guarantor,Investment,Pension,,,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),,,,,,,No,No,,,Don‰Ûªt know,,,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Putting food on the table,Listened to radio,7,No,,1,0,1,1,1,443.66666,,,1,,60-69,Primary,1,52,233,1,,1,0,0,0,0.60000002,0,0,1,0,1,5.3333335,0,0,0,0,0,1,0.46153846,0.375,0.59666663,1,0,0,0,0.37948963
Kikuyu,Male,61,Form 4,Retired,"Monogamous couple (one man, one wife)",Own a small business,2,self/respondent,Form 4,Retired,61,Yes,Yes,own child,University 1,Not working,21,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,University 4,Accountant,5,5,6,1,4,7,,2,1,2,oldest/only spouse,Yes,oldest/only spouse,8,No,,,No,,,,,,,Yes,No,,"Fundraising, savings,selling of assets.",Register with NHIF,Yes,Sofa,Table,Clocks,Bed,Agricultural land,,Loan from relatives,Loan from friends,Bank loan,,,,,,Yes,150,10,2,Githeri and Ugali,Watching television,Cement,"Organic fuels (Wood, Straw, Shrubs, Plants, Grass, Dung etc.)",1,0,4,Tubewell/borehole with pump,Covered pit latrine,"National electricity service (i.e., Kenya KPLC)",Yes,1,Yes,Yes,Yes,1,No,Yes,Yes,Yes,Yes,200,200,No,No,No,No,You ,Spouse,Savings account,Interest,Shares,Guarantor,Investment,Inflation,Pension,Mortgage,,National Social Security Fund (NSSF),National Health insurance Fund (NHIF),Nairobi Securities Exchange (NSE),Deporsit Protection Fund (DPF),Credit Reference Bureau (CRB),Policy Conpensation Fund (PCF),,,No,Yes,No,No,Friends/Family,,,None,None,Bank,SACCO,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Educating yourself or your family,Watched television,5,No,,1,0,1,1,1,279.36667,,,1,,60-69,Secondary,1,36,82,0,1,1,0,0,1,1,0,0,1,0,1,4.5999999,0,0,1,0,0,0,0.76923078,0.75,0.9621976,1,0,0,0,0.57054484
